0.367	-14.33e-6
0.366	-14.38e-6
0.365	-14.45e-6
0.364	-14.5e-6
0.363	-14.57e-6
0.362	-14.64e-6
0.361	-14.7e-6
0.36	-14.77e-6
0.359	-14.83e-6
0.358	-14.92e-6
0.357	-14.99e-6
0.356	-15.05e-6
0.355	-15.12e-6
0.354	-15.19e-6
0.353	-15.25e-6
0.352	-15.33e-6
0.351	-15.41e-6
0.35	-15.48e-6
0.349	-15.57e-6
0.348	-15.65e-6
0.347	-15.73e-6
0.346	-15.81e-6
0.345	-15.91e-6
0.344	-15.99e-6
0.343	-16.07e-6
0.342	-16.16e-6
0.341	-16.26e-6
0.34	-16.34e-6
0.339	-16.46e-6
0.338	-16.57e-6
0.337	-16.67e-6
0.336	-16.78e-6
0.335	-16.88e-6
0.334	-17e-6
0.333	-17.11e-6
0.332	-17.22e-6
0.331	-17.34e-6
0.33	-17.46e-6
0.329	-17.57e-6
0.328	-17.7e-6
0.327	-17.81e-6
0.326	-17.94e-6
0.325	-18.08e-6
0.324	-18.21e-6
0.323	-18.34e-6
0.322	-18.47e-6
0.321	-18.59e-6
0.32	-18.75e-6
0.319	-18.91e-6
0.318	-19.05e-6
0.317	-19.2e-6
0.316	-19.35e-6
0.315	-19.51e-6
0.314	-19.68e-6
0.313	-19.84e-6
0.312	-20.01e-6
0.311	-20.17e-6
0.31	-20.35e-6
0.309	-20.54e-6
0.308	-20.72e-6
0.307	-20.93e-6
0.306	-21.15e-6
0.305	-21.31e-6
0.304	-21.51e-6
0.303	-21.7e-6
0.302	-21.9e-6
0.301	-22.11e-6
0.3	-22.32e-6
0.299	-22.54e-6
0.298	-22.77e-6
0.297	-22.98e-6
0.296	-23.21e-6
0.295	-23.44e-6
0.294	-23.69e-6
0.293	-23.94e-6
0.292	-24.18e-6
0.291	-24.44e-6
0.29	-24.7e-6
0.289	-24.96e-6
0.288	-25.24e-6
0.287	-25.53e-6
0.286	-25.82e-6
0.285	-26.11e-6
0.284	-26.39e-6
0.283	-26.7e-6
0.282	-27e-6
0.281	-27.3e-6
0.28	-27.64e-6
0.279	-27.95e-6
0.278	-28.28e-6
0.277	-28.63e-6
0.276	-28.98e-6
0.275	-29.35e-6
0.274	-29.71e-6
0.273	-30.08e-6
0.272	-30.46e-6
0.271	-30.84e-6
0.27	-31.24e-6
0.269	-31.67e-6
0.268	-32.1e-6
0.267	-32.54e-6
0.266	-32.98e-6
0.265	-33.44e-6
0.264	-33.91e-6
0.263	-34.38e-6
0.262	-34.88e-6
0.261	-35.4e-6
0.26	-35.9e-6
0.259	-36.43e-6
0.258	-36.96e-6
0.257	-37.5e-6
0.256	-38.07e-6
0.255	-38.64e-6
0.254	-39.21e-6
0.253	-39.8e-6
0.252	-40.4e-6
0.251	-41e-6
0.25	-41.62e-6
0.249	-42.24e-6
0.248	-42.89e-6
0.247	-43.54e-6
0.246	-44.21e-6
0.245	-44.9e-6
0.244	-45.59e-6
0.243	-46.31e-6
0.242	-47.05e-6
0.241	-47.8e-6
0.24	-48.56e-6
0.239	-49.33e-6
0.238	-50.1e-6
0.237	-50.91e-6
0.236	-51.72e-6
0.235	-52.55e-6
0.234	-53.39e-6
0.233	-54.22e-6
0.232	-55.08e-6
0.231	-55.95e-6
0.23	-56.83e-6
0.229	-57.7e-6
0.228	-58.58e-6
0.227	-59.47e-6
0.226	-60.36e-6
0.225	-61.24e-6
0.224	-62.14e-6
0.223	-63.02e-6
0.222	-63.91e-6
0.221	-64.78e-6
0.22	-65.63e-6
0.219	-66.48e-6
0.218	-67.3e-6
0.217	-68.1e-6
0.216	-68.87e-6
0.215	-69.6e-6
0.214	-70.31e-6
0.213	-70.98e-6
0.212	-71.59e-6
0.211	-72.17e-6
0.21	-72.68e-6
0.209	-73.11e-6
0.208	-73.47e-6
0.207	-73.75e-6
0.206	-73.93e-6
0.205	-74.03e-6
0.204	-74.03e-6
0.203	-73.9e-6
0.202	-73.64e-6
0.201	-73.25e-6
0.2	-72.72e-6
0.199	-72.05e-6
0.198	-71.22e-6
0.197	-70.27e-6
0.196	-69.14e-6
0.195	-67.88e-6
0.194	-66.51e-6
0.193	-65e-6
0.192	-63.38e-6
0.191	-61.69e-6
0.19	-59.93e-6
0.189	-58.13e-6
0.188	-56.31e-6
0.187	-54.5e-6
0.186	-52.72e-6
0.185	-50.96e-6
0.184	-49.26e-6
0.183	-47.62e-6
0.182	-46.05e-6
0.181	-44.55e-6
0.18	-43.13e-6
0.179	-41.78e-6
0.178	-40.5e-6
0.177	-39.27e-6
0.176	-38.13e-6
0.175	-37.04e-6
0.174	-36e-6
0.173	-35.02e-6
0.172	-34.1e-6
0.171	-33.22e-6
0.17	-32.38e-6
0.169	-31.58e-6
0.168	-30.84e-6
0.167	-30.12e-6
0.166	-29.43e-6
0.165	-28.77e-6
0.164	-28.14e-6
0.163	-27.56e-6
0.162	-26.99e-6
0.161	-26.44e-6
0.16	-25.93e-6
0.159	-25.42e-6
0.158	-24.94e-6
0.157	-24.47e-6
0.156	-24.02e-6
0.155	-23.59e-6
0.154	-23.18e-6
0.153	-22.78e-6
0.152	-22.4e-6
0.151	-22.03e-6
0.15	-21.67e-6
0.149	-21.33e-6
0.148	-20.99e-6
0.147	-20.67e-6
0.146	-20.36e-6
0.145	-20.05e-6
0.144	-19.76e-6
0.143	-19.47e-6
0.142	-19.19e-6
0.141	-18.92e-6
0.14	-18.66e-6
0.139	-18.41e-6
0.138	-18.18e-6
0.137	-17.94e-6
0.136	-17.71e-6
0.135	-17.48e-6
0.134	-17.26e-6
0.133	-17.05e-6
0.132	-16.84e-6
0.131	-16.64e-6
0.13	-16.44e-6
0.129	-16.24e-6
0.128	-16.05e-6
0.127	-15.86e-6
0.126	-15.69e-6
0.125	-15.51e-6
0.124	-15.34e-6
0.123	-15.18e-6
0.122	-15.02e-6
0.121	-14.86e-6
0.12	-14.71e-6
0.119	-14.56e-6
0.118	-14.41e-6
0.117	-14.27e-6
0.116	-14.13e-6
0.115	-13.99e-6
0.114	-13.86e-6
0.113	-13.73e-6
0.112	-13.6e-6
0.111	-13.47e-6
0.11	-13.35e-6
0.109	-13.23e-6
0.108	-13.12e-6
0.107	-13e-6
0.106	-12.88e-6
0.105	-12.77e-6
0.104	-12.65e-6
0.103	-12.55e-6
0.102	-12.44e-6
0.101	-12.34e-6
0.1	-12.25e-6
0.099	-12.15e-6
0.098	-12.05e-6
0.097	-11.96e-6
0.096	-11.87e-6
0.095	-11.77e-6
0.094	-11.68e-6
0.093	-11.59e-6
0.092	-11.5e-6
0.091	-11.4e-6
0.09	-11.32e-6
0.089	-11.24e-6
0.088	-11.16e-6
0.087	-11.08e-6
0.086	-11e-6
0.085	-10.92e-6
0.084	-10.84e-6
0.083	-10.75e-6
0.082	-10.67e-6
0.081	-10.6e-6
0.08	-10.53e-6
0.079	-10.46e-6
0.078	-10.39e-6
0.077	-10.32e-6
0.076	-10.25e-6
0.075	-10.18e-6
0.074	-10.12e-6
0.073	-10.05e-6
0.072	-9.99e-6
0.071	-9.929e-6
0.07	-9.866e-6
0.069	-9.806e-6
0.068	-9.74e-6
0.067	-9.678e-6
0.066	-9.617e-6
0.065	-9.556e-6
0.064	-9.498e-6
0.063	-9.44e-6
0.062	-9.385e-6
0.061	-9.33e-6
0.06	-9.276e-6
0.059	-9.221e-6
0.058	-9.169e-6
0.057	-9.118e-6
0.056	-9.068e-6
0.055	-9.017e-6
0.054	-8.963e-6
0.053	-8.913e-6
0.052	-8.862e-6
0.051	-8.814e-6
0.05	-8.762e-6
0.049	-8.712e-6
0.048	-8.665e-6
0.047	-8.619e-6
0.046	-8.571e-6
0.045	-8.526e-6
0.044	-8.476e-6
0.043	-8.428e-6
0.042	-8.385e-6
0.041	-8.341e-6
0.04	-8.297e-6
0.039	-8.255e-6
0.038	-8.215e-6
0.037	-8.172e-6
0.036	-8.13e-6
0.035	-8.089e-6
0.034	-8.05e-6
0.033	-8.013e-6
0.032	-7.977e-6
0.031	-7.943e-6
0.03	-7.904e-6
0.029	-7.866e-6
0.028	-7.827e-6
0.027	-7.791e-6
0.026	-7.758e-6
0.025	-7.723e-6
0.024	-7.684e-6
0.023	-7.648e-6
0.022	-7.613e-6
0.021	-7.577e-6
0.02	-7.543e-6
0.019	-7.508e-6
0.018	-7.475e-6
0.017	-7.443e-6
0.016	-7.412e-6
0.015	-7.38e-6
0.014	-7.346e-6
0.013	-7.315e-6
0.012	-7.28e-6
0.011	-7.25e-6
0.01	-7.223e-6
0.009	-7.193e-6
0.008	-7.162e-6
0.007	-7.131e-6
0.006	-7.1e-6
0.005	-7.073e-6
0.004	-7.044e-6
0.003	-7.016e-6
0.002	-6.989e-6
0.001	-6.962e-6
